PEO,"Petroleum Resources Corp.",NYSE,True,26.41
TFX,"Teleflex Inc.",NYSE,True,75.73
X,"United States Steel Corp.",NYSE,True,18.89
ARCW,"Arc Wireless Solutions",NASDAQ,False,4.82
EXC,"Exelon Corp.",NYSE,True,30.47
MARPS,"Marine Petroleum Trust",NASDAQ,True,17.35
FSBK,"First South Bancorp Inc",NASDAQ,False,6.42
AMX,"America Movil S.A.B. De C.V.",NYSE,True,20.61
HCN,"Health Care REIT",NYSE,True,59.89
MRVL,"Marvell Technology Group",NASDAQ,True,13.03
CRDS,"Crossroads Systems#",NASDAQ,True,1.69
NSU,"Nevsun Resources Ltd",AMEX,True,3.36
ERII,"Energy Recovery",NASDAQ,True,4.99
BOFI,"Bofi Holding",NASDAQ,False,65.80
AKG,"Asanko Gold Inc",AMEX,False,3.21
UBS,"UBS Ag",NYSE,True,20.52
BHV,"Blackrock Virginia Muni Trust",AMEX,True,14.76
TAP,"Molson Coors Brewing Company",NYSE,True,50.75
ST,"Sensata Technologies Holding N.V.",NYSE,True,37.30
EFC,"Ellington Financial Llc",NYSE,False,22.67
BBG,"Bill Barrett Corp.",NYSE,True,21.31
LIQD,"Liquid Holdings Group Inc.",NASDAQ,False,7.83
HMA,"Health Management Associates",NYSE,True,13.05
IRIX,"Iridex Corp.",NASDAQ,True,6.02
RALY,"Rally Software",NYSE,False,28.12
DMRC,"Digimarc Corp.",NASDAQ,True,20.38
PCH,"Potlatch Corp.",NASDAQ,False,40.91
TRNS,"Transcat",NASDAQ,True,8.03
LTRE,"Learning Tree International",NASDAQ,True,3.98
PWOD,"Penns Woods Bancorp",NASDAQ,True,43.18
NED,"Noah Education Holdings Ltd",NYSE,True,1.74
TFCO,"Tufco Technologies",NASDAQ,True,5.90
DPM,"Dcp Midstream Partners Lp",NYSE,True,48.88
TSRO,"Tesaro Inc.",NASDAQ,False,32.72
AME,"Amtek",NYSE,True,43.70
EVHC,"Envision Healthcare Holdings",NYSE,False,25.50
LAWS,"Lawson Products",NASDAQ,True,12.08
STE,"Steris Corp.",NYSE,True,43.08
SUPN,"Supernus Pharmaceuticals Inc.",NASDAQ,False,6.65
CWEI,"Clayton Williams Energy",NASDAQ,True,50.54
WRE,"Washington Real Estate Investment",NYSE,True,25.11
YGE,"Yingli Green Energy Holding Company",NYSE,True,3.63
PFO,"Flaherty & Crumrine Preferred Fund",NYSE,True,10.26
OXF,"Oxford Resource Partners Lp",NYSE,False,2.39
MWW,"Monster Worldwide",NYSE,True,4.55
COF,"Capital One Financial Corp.",NYSE,True,67.01
KMB,"Kimberly-Clark Corp.",NYSE,True,95.80
OBAF,"Oba Financial Services",NASDAQ,False,18.50
NRIM,"Northrim Bancorp Inc",NASDAQ,True,24.34
HD,"Home Depot",NYSE,True,75.14
FFKY,"First Financial Service Corp.",NASDAQ,True,3.48
MAR,"Marriot International",NYSE,True,40.89
CAMP,"Calamp",NASDAQ,True,15.20
EPL,"Energy Partners",NYSE,True,33.80
PDEX,"Pro-Dex",NASDAQ,True,1.92
CM,"Canadian Imperial Bank Of Commerce",NYSE,True,75.81
UDR,"United Dominion Realty Trust",NYSE,True,23.07
ECOM,"Channeladvisor Corporation",NYSE,False,27.66
INDB,"Independent Bank",NASDAQ,True,36.58
CUK,"Carnival Plc Ads",NYSE,True,38.29
LARK,"Landmark Bancorp Inc.",NASDAQ,False,20.70
NHTB,"New Hampshire Thrift Bancshares",NASDAQ,True,13.53
CROX,"Crocs",NASDAQ,True,13.21
BCOV,"Brightcove Inc.",NASDAQ,False,10.41
SYY,"Sysco Corp.",NYSE,True,32.48
LXU,"Lsb Industries Inc.",NYSE,True,30.54
JDSU,"Jds Uniphase Corp.",NASDAQ,True,13.45
CAE,"Cae Inc",NYSE,True,10.81
NWBI,"Northwest Bancshares",NASDAQ,False,13.65
PCMI,"Pcm Inc.",NASDAQ,False,9.91
MERU,"Meru Networks",NASDAQ,False,3.71
UFPT,"Ufp Technologies",NASDAQ,True,20.09
CPWR,"Compuware Corp.",NASDAQ,True,11.07
HIG,"Hartford Financial Services Group",NYSE,True,30.93
CFI,"Culp",NYSE,True,18.46
ADK,"Adcare Health Systems Inc",AMEX,False,4.25
HBK,"Hamilton Bancorp Inc.",NASDAQ,False,14.85
OABC,"Omniamerican Bancorp",NASDAQ,False,23.07
RRMS,"Rose Rock Midstream L.P.",NYSE,False,32.73
DCO,"Ducommun Inc.",NYSE,True,26.58
TSRA,"Tessera Technologies",NASDAQ,True,19.10
THTI,"Tht Heat Transfer Technology",NASDAQ,False,1.10
IMCB,"Intermountain Comm",NASDAQ,False,15.25
TSC,"Tristate Capital Holdings Inc.",NASDAQ,False,12.97
AEGR,"Aegerion Pharmaceuticals",NASDAQ,False,87.20
PEI,"Pennsylvania Real Estate Investment",NYSE,True,18.96
TNGO,"Tangoe Inc.",NASDAQ,False,18.24
CSX,"Csx Corp.",NYSE,True,25.16
MGN,"Mines Management",AMEX,True,0.86
UBSI,"United Bankshares",NASDAQ,True,28.48
FR,"First Industrial Realty Trust",NYSE,True,15.67
ATLO,"Ames National Corp.",NASDAQ,False,21.72
PBYI,"Puma Biotechnology",NYSE,False,48.33
FLWS,"1-800 Flowers.Com",NASDAQ,True,6.25
PPL,"Ppl Corp.",NYSE,True,30.88
XONE,"The Exone Company",NASDAQ,True,63.49
LOCK,"Lifelock Inc.",NYSE,False,12.25
ICH,"Investors Capital Holdings",AMEX,True,4.75
TELK,"Telik",NASDAQ,True,1.25
TEN,"Tenneco Automotive",NYSE,True,48.19
LFC,"China Life Insurance Company Limited",NYSE,True,37.90
HPY,"Heartland Payment Systems",NYSE,True,38.28
VCBI,"Virginia Commerce Bancorp",NASDAQ,True,15.09
ONVI,"Onvia Inc",NASDAQ,True,5.43
DWCH,"Datawatch Corp.",NASDAQ,True,23.22
ACST,"Acasti Pharma Inc",NASDAQ,False,3.18
BLX,"Banco Latinoamericano De Comercio",NYSE,True,25.09
ETFC,"E*Trade Financial Corp.",NASDAQ,True,14.55
DNKN,"Dunkin' Brands Group Inc.",NASDAQ,False,43.45
LUB,"Luby's",NYSE,True,8.10
TROX,"Tronox Inc",NYSE,False,22.45
SGMS,"Scientific Games Corp",NASDAQ,True,14.62
OSBC,"Old Second Bancorp",NASDAQ,True,6.09
HTH,"Hilltop Holdings Inc.",NYSE,True,15.69
NXPI,"Nxp Semiconductors N.V.",NASDAQ,True,34.90
ACLS,"Axcelis Technologies",NASDAQ,True,1.93
EDR,"Education Realty Trust Inc.",NYSE,False,8.97
CSFS,"The Cash Store Financial Services",NYSE,False,2.27
RPAI,"Retail Properties Of America",NYSE,False,14.05
ATAX,"America First Tax Exempt L.P.",NASDAQ,False,6.90
NKE,"Nike",NYSE,True,63.49
IFT,"Imperial Holdings",NYSE,True,6.84
UCFC,"United Community Financial",NASDAQ,True,3.96
KSU,"Kansas City Southern",NYSE,True,105.79
LLEN,"L&L Energy",NASDAQ,True,2.77
GSJK,"Compressco Partners L.P.",NASDAQ,False,19.55
MEA,"Metalico Inc",AMEX,True,1.37
CGNX,"Cognex Corp.",NASDAQ,True,56.35
SBAC,"SBA Communications Corp.",NASDAQ,True,72.26
FISV,"Fiserv",NASDAQ,True,99.23
MSON,"Misonix",NASDAQ,True,4.29
HDS,"Hd Supply Holdings Inc.",NASDAQ,False,22.81
AGU,"Agrium Inc.",NYSE,True,86.98
OGE,"Oge Energy Corp.",NYSE,True,36.60
KIOR,"Kior Inc.",NASDAQ,True,2.62
CXH,"Colonial Investment Grade Muni Trust",NYSE,True,8.44
VOLC,"Volcano Corp.",NASDAQ,False,21.82
SUMR,"Summer Infant",NASDAQ,False,3.29
SHLO,"Shiloh Industries",NASDAQ,True,12.33
TSPT,"Transcept Pharmaceuticals",NASDAQ,False,2.76
LTON,"Linktone Ltd",NASDAQ,True,3.10
THI,"Tim Hortons Inc.",NYSE,False,57.61
MNOV,"Medicinova",NASDAQ,False,2.48
XWES,"World Energy Solutions Inc",NASDAQ,False,3.45
BHY,"Blackrock High Yield Trust",NYSE,True,6.79
PNBK,"Patriot National Bancorp Inc.",NASDAQ,True,1.37
CAC,"Camden National Corp.",NASDAQ,False,36.85
ARTNA,"Artesian Resources Corp.",NASDAQ,True,22.06
CRR,"Carbo Ceramics",NYSE,True,86.22
CNI,"Canadian National Railway Company",NYSE,True,97.73
MCD,"Mcdonald's Corp.",NYSE,True,95.39
DFRG,"Del Frisco's Restaurant Group Llc.",NASDAQ,False,19.64
AMH,"American Homes 4 Rent",NYSE,False,16.00
WIN,"Windstream Corp.",NASDAQ,True,8.18
MWA,"Mueller Water Products",NYSE,True,7.50
CBLI,"Cleveland Biolabs",NASDAQ,True,1.67
WERN,"Werner Enterprises",NASDAQ,True,23.55
SVBI,"Severn Bancorp Inc",NASDAQ,True,4.82
RDA,"Rda Microelectronics",NASDAQ,False,11.14
BBK,"Blackrock Muni Trust",NYSE,True,13.29
PTGI,"Primus Telecom Group",NYSE,False,12.50
MKL,"Markel Corp.",NYSE,True,519.85
OFIX,"Orthofix International N.V.",NASDAQ,True,22.64
HOV,"Hovnanian Enterprises Inc",NYSE,True,5.32
GORO,"Gold Resource Corp.",AMEX,True,8.51
FIZZ,"National Beverage",NASDAQ,False,16.35
ISR,"Isoray",AMEX,True,0.82
QRM,"Quest Rare Minerals Ltd",AMEX,True,0.65
PROV,"Provident Financial Holdings",NASDAQ,True,17.91
CXM,"Cardium Therapeutics",AMEX,False,0.74
DRAM,"Dataram Corp.",NASDAQ,True,2.75
ALNY,"Alnylam Pharmaceuticals",NASDAQ,True,48.43
TEP,"Tallgrass Energy Partners Lp",NYSE,False,22.15
VBFC,"Village Bank And Trust Financial",NASDAQ,False,1.62
CMFO,"China Marine Food Group",AMEX,True,0.45
IHT,"Innsuites Hospitality Trust",AMEX,False,1.45
NTS,"Nts Inc",AMEX,True,1.65
MD,"Mednax Inc",NYSE,False,97.11
SKBI,"Skystar Bio-Pharmaceutical Company",NASDAQ,False,2.97
PNR,"Pentair",NYSE,True,62.43
BAS,"Basic Energy Services",NYSE,True,11.83
JOEZ,"Joe's Jeans Inc.",NASDAQ,True,1.30
KIRK,"Kirkland's",NASDAQ,True,16.33
PLD,"Prologis Inc",NYSE,True,36.16
TCBK,"Trico Bancshares",NASDAQ,True,21.58
DGLY,"Digital Ally",NASDAQ,False,8.80
CXO,"Concho Resources Inc.",NYSE,False,93.56
AWC,"Alumina Ltd",NYSE,True,3.73
HEB,"Hemispherx Biopharma",AMEX,True,0.23
CHMG,"Chemung Financial Corp",NASDAQ,False,31.95
ARSD,"Arabian American Development",NYSE,False,8.08
LF,"Leapfrog Enterprises Inc",NYSE,True,10.41
RNA,"Prosensa Holding B.V.",NASDAQ,False,28.54
ERIE,"Erie Indemnity Company",NASDAQ,True,75.77
EVAC,"Edwards Group Limited",NASDAQ,False,8.35
TREX,"Trex Company",NYSE,False,44.05
BALT,"Baltic Trading Limited",NYSE,True,4.21
HTHT,"China Lodging Group Limited",NASDAQ,True,19.17
FSFG,"First Savings Financial Group",NASDAQ,False,23.95
PRK,"Park National Corp.",AMEX,True,79.33
SAR,"Saratoga Investment Corp",NYSE,True,18.35
KIPS,"Kips Bay Medical",NASDAQ,False,0.77
RTIX,"Rti Biologics",NASDAQ,True,3.52
CVG,"Convergys Corp.",NYSE,True,18.79
FCAP,"First Capital",NASDAQ,True,20.59
EZCH,"Ezchip Semiconductor Limited",NASDAQ,False,29.05
ASIA,"Asiainfo-Linkage",NASDAQ,True,11.51
WMGI,"Wright Medical Group",NASDAQ,True,24.00
RLD,"Reald Inc",NYSE,False,8.90
CIA,"Citizens",NYSE,True,7.21
BORN,"China New Borun Corp.",NYSE,False,1.49
EFUT,"Efuture Information Technology Inc.",NASDAQ,True,2.88
LLY,"Eli Lilly And Company",NYSE,True,53.39
THFF,"First Financial Corporation Indiana",NASDAQ,True,31.72
KBR,"Kbr",NYSE,True,30.77
UHT,"Universal Health Realty Income Trust",NYSE,True,41.28
EHI,"Western Asset Global High",NYSE,True,11.92
HAUP,"Hauppauge Digital",NASDAQ,True,0.55
INTG,"The Intergroup Corp.",NASDAQ,True,19.85
RPTP,"Raptor Pharmaceutical",NASDAQ,True,11.42
AES,"The Aes Corp.",NYSE,True,12.81
VPHM,"Viropharma Inc.",NASDAQ,True,30.22
EXLP,"Exterran Partners L.P.",NASDAQ,False,27.61
MITL,"Mitel Networks Corp.",NASDAQ,False,4.61
RAX,"Rackspace Hosting Inc",NYSE,True,43.82
UTX,"United Technologies Corp.",NYSE,True,102.99
QLTY,"Quality Distribution",NASDAQ,True,8.76
BFZ,"Blackrock California Muni Trust",NYSE,True,13.32
ULTA,"Ulta Salon Cosmetics & Fragrance",NASDAQ,False,99.21
TSBK,"Timberland Bancorp",NASDAQ,True,8.74
DWA,"Dreamworks Animation Skg",NASDAQ,False,28.10
CAT,"Caterpillar",NYSE,True,85.86
WLDN,"Willdan Group",NASDAQ,False,2.92
VICR,"Vicor Corp.",NASDAQ,True,8.28
RVP,"Retractable Technologies",AMEX,True,1.71
WPC,"W.P. Carey & Co. Llc",NYSE,True,64.98
MFD,"Macquarie/First Trust Global",NYSE,False,15.32
MGI,"Moneygram International",NASDAQ,False,21.86
FOXA,"21St Century Fox Class A",NASDAQ,False,31.84
GOOD,"Gladstone Commercial Corp.",NASDAQ,True,17.81
MFLX,"Multi-Fineline Electronix",NASDAQ,True,15.31
HALO,"Halozyme Therapeutics",NASDAQ,False,6.92
MINI,"Mobile Mini",NASDAQ,True,31.25
BKSC,"Bank Of South Carolina",NASDAQ,True,13.50
MRIN,"Marin Sotfware Incorporated",NYSE,False,13.57
SHIP,"Seanergy Maritime Holdings Corp",NASDAQ,False,1.45
OVBC,"Ohio Valley Banc",NASDAQ,True,21.54
BDL,"Flanigan's Enterprises",AMEX,True,10.32
AUXL,"Auxilium Pharmaceuticals",NASDAQ,False,17.82
DRC,"Dresser-Rand Group Inc.",NYSE,True,62.07
PENN,"Penn National Gaming",NASDAQ,True,53.19
ENSG,"The Ensign Group",NASDAQ,False,38.07
HOTR,"Chanticleer Holdings Inc.",NASDAQ,False,4.61
BLMT,"Bsb Bancorp Inc.",NASDAQ,True,14.11
CG,"The Carlyle Group L.P.",NASDAQ,False,25.97
GG,"Goldcorp Inc.",NYSE,True,31.27
NS,"Nustar Energy L.P.",NYSE,True,42.16
GGS,"Global Geophysical Services",NYSE,False,2.60
MDLZ,"Mondelez International Inc. Cl A",NASDAQ,True,31.17
NICK,"Nicholas Financial",NASDAQ,True,15.19
AMAG,"Amag Pharmaceuticals",NASDAQ,False,22.90
ARDNA,"Arden Group",NASDAQ,True,130.54
ATX,"Cross [A.T.] Company",NASDAQ,False,18.40
RHT,"Red Hat",NYSE,True,51.97
CPST,"Capstone Turbine Corp.",NASDAQ,True,1.11
PLXT,"Plx Technology",NASDAQ,True,5.34
SCX,"L.S. Starrett Company",NYSE,True,10.62
BPO,"Brookfield Properties Corp.",NYSE,True,16.30
COWN,"Cowen Group",NASDAQ,True,3.49
HTBK,"Heritage Commerce Corp",NASDAQ,True,7.02
FDEF,"First Defiance Financial",NASDAQ,True,27.16
NVAX,"Novavax",NASDAQ,True,2.70
BKT,"Blackrock Income Trust Inc.",NYSE,True,6.39
SPNS,"Sapiens International Corporation N.V.",NASDAQ,True,5.35
KORS,"Michael Kors Holdings Limited",NYSE,False,71.23
KEX,"Kirby Corp.",NYSE,True,82.55
BPK,"Blackrock Muni 2018 Trust",NYSE,True,16.01
SLH,"Solera Holdings",NYSE,False,54.87
AFOP,"Alliance Fiber Optic Products",NASDAQ,True,28.92
SMA,"Symmetry Medical Inc",NYSE,False,8.37
EMC,"Emc Corp.",NYSE,True,26.03
OMG,"Om Group",NYSE,True,29.74
KMI,"Kinder Morgan",NYSE,True,37.61
TGP,"Teekay Lng Partners L.P.",NYSE,True,42.68
ANTH,"Anthera Pharmaceuticals",NASDAQ,True,3.59
CVBF,"Cvb Financial Corp.",NASDAQ,True,13.16
COV,"Covidien Plc.",NYSE,True,61.85
WHR,"Whirlpool Corp.",NYSE,True,132.71
CST,"Cst Brands Inc. Common Stock",NYSE,False,31.79
BFAM,"Bright Horizons Family Solutions Inc.",NYSE,False,35.90
BFIN,"Bankfinancial Corp.",NASDAQ,False,8.71
UNT,"Unit Corp.",NYSE,True,46.51
AF,"Astoria Financial Corp.",NYSE,True,12.92
ITC,"Itc Holdings",NYSE,True,88.15
TRNX,"Tornier N.V.",NASDAQ,False,19.58
BNCL,"Beneficial Mutual Bancorp",NASDAQ,False,9.18
HBCP,"Home Bancorp",NASDAQ,False,17.25
KRNY,"Kearny Financial",NASDAQ,False,10.50
SFBC,"Sound Financial Inc",NASDAQ,False,14.96
HE,"Hawaiian Electric Industries",NYSE,True,26.11
INFY,"Infosys Limited",NYSE,False,48.90
MFC,"Manulife Financial Corp",NYSE,True,17.17
KF,"Korea Fund",NYSE,True,36.69
DELL,"Dell Inc.",NASDAQ,True,13.70
HT,"Hersha Hospitality Trust",NYSE,False,5.37
TGD,"Timmins Gold Corp",AMEX,False,2.13
XCO,"Exco Resources Nl",NYSE,True,7.54
AHC,"A.H. Belo Corp.",NYSE,True,6.75
YNDX,"Yandex N.V.",NASDAQ,False,33.00
BSFT,"Broadsoft",NASDAQ,False,32.35
SVNT,"Savient Pharmaceuticals Inc",NASDAQ,True,0.69
BUSE,"First Busey Corp.",NASDAQ,True,4.85
PNY,"Piedmont Natural Gas Company",NYSE,True,32.83
NOV,"National-Oilwell",NYSE,True,73.62
TDW,"Tidewater Inc.",NYSE,True,55.49
KCG,"Kcg Holdings Inc.",NYSE,True,8.16
CHTP,"Chelsea Therapeutics International",NASDAQ,True,2.73
CPAC,"Cementos Pacasmayo S.A.A.",NYSE,False,12.99
EVBS,"Eastern Virginia Bankshares",NASDAQ,True,5.98
UNXL,"Uni-Pixel",NASDAQ,True,16.91
IDTI,"Integrated Device Technology",NASDAQ,True,8.52
TOF,"Tofutti Brands Inc.",AMEX,True,1.76
TRNO,"Terreno Realty Corp.",NYSE,False,18.00
SAN,"Banco Santander",NYSE,True,7.61
DAEG,"Unify Corp.",NASDAQ,False,1.32
HAYN,"Haynes International",NASDAQ,False,46.61
SJM,"J.M. Smucker Company",NYSE,True,110.43
EDG,"Edgen Group Inc",NYSE,False,7.00
LYV,"Live Nation Entertainment",NYSE,True,16.79
AMRB,"American River Bankshares",NASDAQ,True,9.17
NIHD,"Nii Holdings",NASDAQ,True,6.36
CRVL,"Corvel",NASDAQ,True,34.49
AFB,"Alliance National Municipal",NYSE,True,12.10
SBGL,"Sibanye Gold Limited American D",NYSE,False,3.85
WPCS,"Wpcs International Inc.",NASDAQ,True,3.66
MENT,"Mentor Graphics Corp.",NASDAQ,True,20.85
MBTF,"M B T Financial Corp",NASDAQ,True,4.17
MCP,"Molycorp Inc",NYSE,True,6.29
AXTI,"Axt Inc",NASDAQ,True,2.38
VRTU,"Virtusa Corp.",NASDAQ,False,25.41
APO,"Apollo Global Management Llc C",NYSE,False,28.71
SPPR,"Supertel Hospitality",NASDAQ,True,6.75
MWRX,"Medworth Acquisition Corp.",NASDAQ,False,8.00
TEL,"Te Connectivity Ltd",NYSE,True,49.54
IPAR,"Inter Parfums",NASDAQ,True,28.87
MTU,"Mitsubishi Ufj Financial Group Inc",NYSE,True,6.12
BELFB,"Bel Fuse Inc.",NASDAQ,True,16.52
PKG,"Packaging Corporation Of America",NYSE,True,52.92
DKL,"Delek Logistics Partners Lp",NYSE,True,30.03
EXR,"Extra Space Storage Inc",NYSE,False,42.16
WFT,"Weatherford International Ltd",NYSE,True,14.74
ADX,"Adams Express Company",NYSE,True,12.16
CCC,"Calgon Carbon Corp.",NYSE,True,17.53
HAST,"Hastings Entertainment",NASDAQ,True,3.60
FCEL,"Fuelcell Energy",NASDAQ,True,1.13
BODY,"Body Central",NASDAQ,False,7.12
ANSS,"Ansys",NASDAQ,True,86.53
LKFN,"Lakeland Financial Corp.",NASDAQ,True,32.23
JNY,"Jones Group",NYSE,True,15.94
CX,"Cemex S.A.B. De C.V. Sponsored",NYSE,True,12.06
HMNF,"Hmn Financial",NASDAQ,False,7.44
RBCAA,"Republic Bancorp",NASDAQ,True,27.16
NDAQ,"The Nasdaq Omx Group",NASDAQ,True,31.14
MPAC,"Mod-Pac",NASDAQ,True,8.37
LOW,"Lowe's Companies",NYSE,True,43.85
CLBH,"Carolina Bank Holdings Inc.",NASDAQ,True,10.77
AVX,"Avx Corp.",NYSE,True,13.13
PAA,"Plains All American Pipeline L.P.",NYSE,True,52.66
GSOL,"Global Sources Ltd",NASDAQ,True,6.94
NSYS,"Nortech Systems Inc.",NASDAQ,True,4.06
CTBI,"Community Trust Bancorp",NASDAQ,True,39.29
BRN,"Barnwell Industries",AMEX,False,3.26
RSG,"Republic Services",NYSE,True,33.75
IHG,"Intercontinental Hotels Group",NYSE,False,30.15
TDS,"Telephone And Data Systems",NYSE,False,28.48
SYNM,"Syntroleum Corp.",NASDAQ,True,6.21
ACE,"Ace Limited",NYSE,True,89.64
APRI,"Apricus Biosciences Inc",NASDAQ,True,2.21
CCF,"Chase Corp.",AMEX,True,28.16
CCIH,"Chinacache International",NASDAQ,False,5.54
WWAV,"The Whitewave Foods Company",NYSE,False,19.16
RNF,"Rentech Nitrogen Partners L.P",NYSE,True,27.92
GNI,"Great Northern Iron Ore Properties",NYSE,True,67.94
ITT,"Itt Industries",NYSE,True,33.57
AMRI,"Albany Molecular Research",NASDAQ,True,10.95
PDO,"Pyramid Oil Co",AMEX,True,4.36
OCRX,"Ocera Therapeutics Inc.",NASDAQ,False,6.85
STSA,"Sterling Financial Corp.",NASDAQ,True,26.41
LION,"Fidelity Southern Corp.",NASDAQ,True,14.91
SRCL,"Stericycle",NASDAQ,True,114.51
BLDR,"Builders Firstsource",NASDAQ,True,5.45
STI,"Suntrust Banks",NYSE,True,34.38
USB,"U.S. Bancorp",NYSE,True,36.77
AXE,"Anixter International Inc.",NYSE,True,84.10
WLFC,"Willis Lease Finance Corp.",NASDAQ,True,14.04
CCCR,"China Commercial Credit Inc.",NASDAQ,False,14.24
SDRL,"Seadrill Limited",NYSE,True,43.95
NAFC,"Nash-Finch Company",NASDAQ,True,24.75
RE,"Everest Re Group",NYSE,True,138.23
NPBC,"National Penn Bancshares",NASDAQ,True,10.50
WSH,"Willis Group Holdings",NYSE,True,41.66
SURG,"Synergetics USA",NASDAQ,True,3.90
BPL,"Buckeye Partners L.P.",NYSE,True,67.98
SWY,"Safeway Inc.",NYSE,True,26.31
NVDQ,"Novadaq Technologies",NASDAQ,False,13.35
PEG,"Public Service Enterprise Group Inc.",NYSE,True,32.90
ALTR,"Altera Corp.",NASDAQ,True,34.69
FUR,"Winthrop Realty Trust",NYSE,True,11.83
KAMN,"Kaman Corp.",NYSE,False,36.28
PPG,"Ppg Industries",NYSE,True,158.77
AMBT,"Ambient Corp",NASDAQ,True,2.74
CLUB,"Town Sports International Holdings",NASDAQ,False,12.14
SPLP,"Steel Partners Hldgs",NYSE,False,14.60
GIG,"Gigoptix Inc.",AMEX,True,1.23
MGRC,"Mcgrath Rentcorp",NASDAQ,True,33.11
HIMX,"Himax Technologies",NASDAQ,True,6.12
ENMD,"Entremed",NASDAQ,True,1.93
AOS,"Smith [A.O.] Corp.",NYSE,True,42.05
GDOT,"Green Dot Corp.",NYSE,False,24.46
FDO,"Family Dollar Stores",NYSE,True,71.30
KT,"Korea Telecom Corp.",NYSE,True,15.60
HCP,"Hcp",NYSE,True,40.22
KLIC,"Kulicke And Soffa Industries",NASDAQ,True,11.40
ADNC,"Audience Inc.",NASDAQ,False,10.00
PATK,"Patrick Industries",NASDAQ,True,24.17
OXGN,"Oxigene Inc",NASDAQ,True,2.55
AMSWA,"American Software",NASDAQ,True,8.19
BKE,"Buckle",NYSE,True,53.19
SOL,"Renesola Ltd",NYSE,True,3.72
DVR,"Cal Dive International",NYSE,True,2.03
EMAN,"Emagin Corp.",AMEX,True,2.93
QLTI,"Qlt Inc.",NASDAQ,True,4.16
MANH,"Manhattan Associates",NASDAQ,True,87.26
CHKP,"Check Point Software Technologies Ltd",NASDAQ,True,56.84
SEP,"Spectra Energy Partners Lp",NYSE,False,42.10
ENR,"Energizer Holdings",NYSE,True,98.63
PHG,"Koninklijke Philips Electronics",NYSE,True,32.17
SASR,"Sandy Spring Bancorp",NASDAQ,True,23.99
EEFT,"Euronet Worldwide",NASDAQ,True,36.79
NVEC,"Nve Corp.",NASDAQ,True,49.26
HITK,"Hi-Tech Pharmacal Co.",NASDAQ,True,35.46
UPI,"Uroplasty",NASDAQ,False,2.89
SIFI,"Si Financial Group",NASDAQ,False,11.06
KBALB,"Kimball International",NASDAQ,True,10.52
CNSI,"Comverse",NASDAQ,False,30.22
CEF,"Central Fund Of Canada",AMEX,True,15.78
TAYD,"Taylor Devices",NASDAQ,True,8.75
PRLB,"Proto Labs Inc.",NYSE,False,65.68
MYE,"Myers Industries",NYSE,True,19.49
MDXG,"Mimedx Group Inc",NASDAQ,False,5.84
EL,"Estee Lauder Companies",NYSE,True,67.36
NOK,"Nokia Corp.",NYSE,True,4.11
WAYN,"Wayne Savings Bancshares Inc.",NASDAQ,True,10.77
VRNT,"Verint Systems Inc.",NASDAQ,True,34.51
WAC,"Walter Investment Management Corp.",NYSE,True,38.94
GBR,"New Concept Energy Inc",AMEX,True,1.18
HY,"Hyster-Yale Materials Handling",NYSE,False,76.25
CE,"Celanese Corp.",NYSE,True,49.30
GMO,"General Moly Inc",AMEX,True,1.84
AMS,"American Shared Hospital Services",AMEX,False,2.98
ESC,"Emeritus Corp.",NYSE,False,23.49
HOLI,"Hollysys Automation Technologies",NASDAQ,False,13.37
PNFP,"Pinnacle Financial Partners",NASDAQ,True,28.35
GCAP,"Gain Capital Holdings",NYSE,False,7.71
SSY,"Sunlink Health Systems",AMEX,True,0.85
LFUS,"Littelfuse",NASDAQ,True,78.62
MCF,"Contango Oil & Gas Company",AMEX,True,38.48
MOC,"Command Security Corp.",AMEX,False,1.45
FMER,"Firstmerit Corp.",NASDAQ,True,22.69
NINE,"Ninetowns Internet Technology Group",NASDAQ,True,1.75
BAA,"Banro Corp.",AMEX,True,0.99
IEX,"Idex Corp.",NYSE,True,60.45
SYN,"Synthetic Biologics Inc",AMEX,True,1.47
RCAP,"Rcs Capital Corporation",NYSE,False,16.34
TIVO,"Tivo Inc.",NASDAQ,True,10.87
MEN,"Blackrock Munienhanced Fund",NYSE,True,10.73
AREX,"Approach Resources Inc.",NASDAQ,False,24.67
ABT,"Abbott Laboratories",NYSE,True,35.03
DSX,"Diana Shipping Inc.",NYSE,True,11.06
LVB,"Steinway Musical Instruments",NYSE,True,40.58
QDEL,"Quidel Corp.",NASDAQ,True,25.70
TPRE,"Third Point Reinsurance Ltd. Co",NYSE,False,13.06
CERN,"Cerner Corp.",NASDAQ,True,47.04
MIND,"Mitcham Industries",NASDAQ,True,17.25
HST,"Host Marriott Financial Trust",NYSE,False,17.01
CAR,"Avis Budget Group",NASDAQ,True,28.67
TWTC,"Tw Telecom Inc.",NASDAQ,True,28.58
PLXS,"Plexus",NASDAQ,True,34.53
NSL,"Nuveen Senior",NYSE,True,7.09
FIO,"Fusion-Io Inc.",NYSE,True,10.80
LMOS,"Lumos Networks Corp.",NASDAQ,False,16.97
CEO,"Cnooc Limited",NYSE,True,188.52
EGF,"Blackrock Enhanced Government Fund",NYSE,False,14.25
WSCI,"Wsi Industries Inc.",NASDAQ,True,6.01
CYH,"Community Health Systems",NYSE,True,41.89
NSIT,"Insight Enterprises",NASDAQ,True,20.70
YONG,"Yongye International Inc.",NASDAQ,False,5.96
GASS,"Stealthgas",NASDAQ,False,9.80
